GYEAR,G_ID,PIT_ID,PCODE,T_ID,INN,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM
2018,20180329LTOB0,180329_191728,67539,LT,3,146.57,-2,땅볼아웃,123.26,잠실
2018,20180329LTOB0,180329_191809,78513,LT,3,157.44,-18.1,땅볼아웃,144.61,잠실
2018,20180329LTOB0,180329_192106,76267,OB,3,153.16,18.7,플라이,118.09,잠실
2018,20180329LTOB0,180329_192206,79215,OB,3,141.81,28.3,플라이,119.57,잠실
2018,20180329LTOB0,180329_192331,78224,OB,3,120.78,50.6,플라이,141.42,잠실
2018,20180329LTOB0,180329_192724,77532,LT,4,163.55,27.1,홈런,144.97,잠실
2018,20180329LTOB0,180329_192817,76249,LT,4,122.77,45.8,플라이,144.47,잠실
2018,20180329LTOB0,180329_193029,71564,LT,4,128.87,-18.9,땅볼아웃,145.78,잠실
2018,20180329LTOB0,180329_193516,68525,LT,4,149.1,14.8,직선타,124.97,잠실
2018,20180329LTOB0,180329_193927,76232,OB,4,147.31,12.4,1루타,130.93,잠실
2018,20180329LTOB0,180329_194418,61208,OB,4,158.16,5.7,직선타,130.26,잠실
2018,20180329LTOB0,180329_194915,67539,LT,5,108.43,69.6,파울플라이,144.57,잠실
2018,20180329LTOB0,180329_195225,74206,OB,5,139.07,79.9,파울플라이,138.8,잠실
2018,20180329LTOB0,180329_195332,79240,OB,5,168.05,-4.5,땅볼아웃,118.7,잠실
2018,20180329LTOB0,180329_200046,78513,LT,6,158.67,-5.5,땅볼아웃,142.53,잠실
2018,20180329LTOB0,180329_200322,77532,LT,6,153.02,-9.6,땅볼아웃,126.22,잠실
2018,20180329LTOB0,180329_200533,76249,LT,6,144.27,-4.1,내야안타(1루타),143.01,잠실
2018,20180329LTOB0,180329_201020,71564,LT,6,126.21,44.8,플라이,140.81,잠실
2018,20180329LTOB0,180329_201517,79215,OB,6,166.39,7.6,2루타,129.55,잠실
2018,20180329LTOB0,180329_201748,78224,OB,6,165.28,9,1루타,141.41,잠실
2018,20180329LTOB0,180329_201919,76232,OB,6,145.57,1.8,1루타,139.29,잠실
2018,20180329LTOB0,180329_202200,75334,OB,6,151.9,13,1루타,116.63,잠실
2018,20180329LTOB0,180329_202450,68244,OB,6,148.56,59.6,플라이,130.85,잠실
2018,20180329LTOB0,180329_202653,61208,OB,6,152.07,-0.4,땅볼아웃,133.55,잠실
2018,20180329LTOB0,180329_203231,68525,LT,7,143.12,39.3,플라이,141.28,잠실
2018,20180329LTOB0,180329_203641,72546,LT,7,114.72,-7,땅볼아웃,127.19,잠실
2018,20180329LTOB0,180329_204630,74206,OB,7,147.22,39.7,플라이,142.72,잠실
2018,20180329LTOB0,180329_204730,79240,OB,7,153.33,9.2,1루타,146.5,잠실
2018,20180329LTOB0,180329_205711,77532,LT,8,161.43,5.4,직선타,145.36,잠실
2018,20180329LTOB0,180329_205830,76249,LT,8,160.29,8.5,1루타,143.94,잠실
2018,20180329LTOB0,180329_210324,71564,LT,8,153.99,11.2,1루타,147.57,잠실
2018,20180329LTOB0,180329_211146,76100,LT,8,148.3,43.4,플라이,148.39,잠실
2018,20180329LTOB0,180329_211431,78224,OB,8,127.96,40.4,플라이,130.27,잠실
2018,20180329LTOB0,180329_211545,76232,OB,8,136.81,15.4,2루타,132.59,잠실
2018,20180329LTOB0,180329_211832,75334,OB,8,122.36,41.5,플라이,146.83,잠실
2018,20180329LTOB0,180329_212416,72546,LT,9,87.79,0.1,땅볼아웃,147.14,잠실
2018,20180329LTOB0,180329_212746,67454,LT,9,158.52,-13.4,땅볼아웃,149.05,잠실
2018,20180329SSHT0,180329_183648,62404,SS,1,103.96,-23.2,땅볼아웃,118.1,광주
2018,20180329SSHT0,180329_184413,76849,HT,1,132.58,-10,땅볼아웃,132.72,광주
2018,20180329SSHT0,180329_184530,99606,HT,1,147.85,38.6,홈런,137.55,광주
2018,20180329SSHT0,180329_184905,67650,HT,1,136.9,-12.1,1루타,134.36,광주
2018,20180329SSHT0,180329_185249,72443,HT,1,156.97,-13.2,땅볼아웃,132.22,광주
2018,20180329SSHT0,180329_185750,71432,SS,2,149.85,-0.3,병살타,132.28,광주
2018,20180329SSHT0,180329_190446,79608,HT,2,145.37,4,1루타,138.17,광주
2018,20180329SSHT0,180329_190608,70756,HT,2,137.68,-26,병살타,130.82,광주
2018,20180329SSHT0,180329_190947,62415,SS,3,136.55,-5.1,땅볼아웃,132.83,광주
2018,20180329SSHT0,180329_191729,78643,HT,3,149.68,0.1,1루타,132.23,광주
2018,20180329SSHT0,180329_193517,62404,SS,4,110.38,27.5,플라이,131.79,광주
2018,20180329SSHT0,180329_193558,67450,SS,4,130.95,-5.8,땅볼아웃,134.21,광주
2018,20180329SSHT0,180329_193956,75566,SS,4,105.3,52.4,플라이,123.42,광주
2018,20180329SSHT0,180329_194458,78629,HT,4,87.8,-16.6,병살타,127.89,광주
2018,20180329SSHT0,180329_195417,64610,SS,5,124.9,28.3,플라이,120.41,광주
2018,20180329SSHT0,180329_195759,62415,SS,5,115.65,10.7,1루타,115.65,광주
2018,20180329SSHT0,180329_200434,70756,HT,5,147.2,13.7,1루타,128.32,광주
2018,20180329SSHT0,180329_200654,78643,HT,5,150.43,10.8,1루타,126.94,광주
2018,20180329SSHT0,180329_201225,78603,HT,5,132.23,0.5,1루타,128.78,광주
2018,20180329SSHT0,180329_202353,99606,HT,5,134.36,-14,1루타,130.02,광주
2018,20180329SSHT0,180329_203302,72443,HT,5,160.37,4.7,1루타,133.42,광주
2018,20180329SSHT0,180329_203744,79608,HT,5,136.73,46.9,플라이,133.55,광주
2018,20180329SSHT0,180329_204311,62404,SS,6,145.3,-9.7,땅볼아웃,114.3,광주
2018,20180329SSHT0,180329_204420,67450,SS,6,125.97,25.2,플라이,141.63,광주
2018,20180329SSHT0,180329_205020,70756,HT,6,120.88,3.5,땅볼아웃,133.7,광주
2018,20180329SSHT0,180329_205233,78643,HT,6,137.77,49.9,플라이,133.04,광주
2018,20180329SSHT0,180329_210305,61404,SS,7,139.14,-24.2,땅볼아웃,142.71,광주
2018,20180329SSHT0,180329_210832,99606,HT,7,158.51,14.2,2루타,108.72,광주
2018,20180329SSHT0,180329_211249,67650,HT,7,115.01,85.5,파울플라이,109.94,광주
2018,20180329SSHT0,180329_212056,79608,HT,7,154.44,28.6,홈런,124.27,광주
2018,20180329SSHT0,180329_212725,62864,HT,7,156.09,-8.5,1루타,140.99,광주
2018,20180329SSHT0,180329_213016,62908,HT,7,113.45,37.6,플라이,141.53,광주
2018,20180329SSHT0,180329_213454,64610,SS,8,133.17,-17.8,땅볼아웃,135.11,광주
2018,20180329SSHT0,180329_213815,66462,SS,8,131.14,6.7,1루타,130.78,광주
2018,20180329SSHT0,180329_214250,76849,HT,8,150.39,-3.1,땅볼아웃,120.44,광주
2018,20180329SSHT0,180329_214527,66606,HT,8,101.62,-8.9,땅볼아웃,118.7,광주
2018,20180329SSHT0,180329_214714,73606,HT,8,119.02,41.7,플라이,127.75,광주
2018,20180329SSHT0,180329_215635,71432,SS,9,150.88,37.5,플라이,137,광주
2018,20180330HTLG0,180330_183301,76849,HT,1,75.26,-16.5,땅볼아웃,148.62,잠실
2018,20180330HTLG0,180330_183622,70410,HT,1,162.6,17.9,2루타,148.03,잠실
2018,20180330HTLG0,180330_184305,65115,LG,1,119.95,61.1,플라이,146.05,잠실
2018,20180330HTLG0,180330_184558,76290,LG,1,161.91,-4.8,땅볼아웃,125.84,잠실
2018,20180330HTLG0,180330_185059,68103,LG,1,106.73,0.1,1루타,137.89,잠실
2018,20180330HTLG0,180330_190343,99606,HT,2,105.42,-7.7,땅볼아웃,145.01,잠실
2018,20180330HTLG0,180330_190555,64153,LG,2,152.36,44.3,플라이,142.41,잠실
2018,20180330HTLG0,180330_191442,62864,HT,3,128.24,10.4,1루타,125.85,잠실
2018,20180330HTLG0,180330_191605,78603,HT,3,119.06,-17.2,병살타,143.32,잠실
2018,20180330HTLG0,180330_191733,76849,HT,3,149.44,0.5,2루타,144.61,잠실
2018,20180330HTLG0,180330_192030,67650,HT,3,127.09,1,땅볼아웃,132.28,잠실
2018,20180330HTLG0,180330_193429,72133,LG,3,159.76,15.2,플라이,149.61,잠실
2018,20180330HTLG0,180330_194606,79608,HT,4,152.81,26.7,2루타,132.38,잠실
2018,20180330HTLG0,180330_195009,68103,LG,4,136.32,57.2,2루타,133.91,잠실
2018,20180330HTLG0,180330_195501,64153,LG,4,146.96,54.3,플라이,146.74,잠실
2018,20180330HTLG0,180330_195719,79109,LG,4,147.38,1,땅볼아웃,133.24,잠실
2018,20180330HTLG0,180330_200104,62864,HT,5,153.28,15.8,2루타,131.59,잠실
2018,20180330HTLG0,180330_200339,78603,HT,5,93.76,17.2,1루타,144.04,잠실
2018,20180330HTLG0,180330_201002,67650,HT,5,129.16,15.4,1루타,146.61,잠실
2018,20180330HTLG0,180330_201622,72443,HT,5,102.2,-21,땅볼아웃,131.91,잠실
2018,20180330HTLG0,180330_202052,78629,HT,5,160.15,-12.6,땅볼아웃,146.92,잠실
2018,20180330HTLG0,180330_202332,61102,LG,5,144.83,-4.7,1루타,135.42,잠실
2018,20180330HTLG0,180330_202433,63123,LG,5,145.98,37.8,플라이,136.3,잠실
2018,20180330HTLG0,180330_202637,65115,LG,5,112.33,35.4,플라이,148.05,잠실
2018,20180330HTLG0,180330_202852,76290,LG,5,162.68,15.4,플라이,148,잠실
2018,20180330HTLG0,180330_203438,79608,HT,6,112.5,15.9,1루타,144.15,잠실
2018,20180330HTLG0,180330_204356,72133,LG,6,149.04,18.4,2루타,148.49,잠실
2018,20180330HTLG0,180330_204516,68103,LG,6,157.06,20.2,1루타,147.21,잠실
2018,20180330HTLG0,180330_204818,79192,LG,6,115.24,14.5,2루타,138.9,잠실
2018,20180330HTLG0,180330_205100,61186,LG,6,151.92,-13.8,땅볼아웃,147.84,잠실
2018,20180330HTLG0,180330_205848,61102,LG,6,140.41,-10.2,병살타,146.14,잠실
2018,20180330HTLG0,180330_210252,76849,HT,7,111.34,34.7,플라이,129.82,잠실
2018,20180330HTLG0,180330_210649,70410,HT,7,167.86,-5.7,땅볼아웃,142.37,잠실
2018,20180330HTLG0,180330_211612,78629,HT,7,124.64,47.8,플라이,144.8,잠실
2018,20180330HTLG0,180330_212837,76290,LG,7,147.84,-4.5,땅볼아웃,144.03,잠실
2018,20180330HTLG0,180330_213411,62908,HT,8,120.52,49.4,1루타,139.64,잠실
2018,20180330HTLG0,180330_213538,62864,HT,8,103.27,30.5,플라이,138.4,잠실
2018,20180330HTLG0,180330_214207,72133,LG,8,134.36,10.8,1루타,143.62,잠실
2018,20180330HTLG0,180330_214758,68103,LG,8,91.48,-41.1,땅볼아웃,133.38,잠실
2018,20180330HTLG0,180330_214901,79192,LG,8,159.98,1.4,1루타,145,잠실
2018,20180330HTLG0,180330_215013,78217,LG,8,150.2,11.3,1루타,144.97,잠실
2018,20180330HTLG0,180330_215653,74823,LG,8,128.81,80.8,파울플라이,135.44,잠실
2018,20180330HTLG0,180330_220103,63123,LG,8,128.84,33.4,플라이,146.92,잠실
2018,20180330HTLG0,180330_220314,78603,HT,9,111.98,46.7,플라이,126.69,잠실
2018,20180330HTLG0,180330_220937,65115,LG,9,117.48,4.1,땅볼아웃,149.72,잠실
2018,20180330HTLG0,180330_221057,76290,LG,9,125.87,66.1,플라이,148.16,잠실
2018,20180330HTLG0,180330_221146,72133,LG,9,129.69,6.6,1루타,147.86,잠실
2018,20180330NCLT0,180330_183154,60566,NC,1,98.44,-15.5,땅볼아웃,136.98,사직
2018,20180330NCLT0,180330_183308,78813,NC,1,131.57,-7.8,땅볼아웃,135.87,사직
2018,20180330NCLT0,180330_183434,62947,NC,1,128.96,-12.8,땅볼아웃,134.41,사직
2018,20180330NCLT0,180330_184806,76249,LT,1,154.1,12.7,직선타,130.25,사직
2018,20180330NCLT0,180330_185102,67935,NC,2,101.6,-15.6,땅볼아웃,138.78,사직
2018,20180330NCLT0,180330_185232,74465,NC,2,116.77,6.1,땅볼아웃,135.46,사직
2018,20180330NCLT0,180330_185341,63963,NC,2,123.41,62,플라이,133.44,사직
2018,20180330NCLT0,180330_185646,71564,LT,2,90.23,-21.3,땅볼아웃,148.12,사직
2018,20180330NCLT0,180330_185816,78513,LT,2,118.64,60.1,플라이,148.64,사직
2018,20180330NCLT0,180330_185913,67598,LT,2,112.69,4.1,땅볼아웃,134.65,사직
2018,20180330NCLT0,180330_190354,73306,NC,3,98.85,-19.1,1루타,140.69,사직
2018,20180330NCLT0,180330_191246,60566,NC,3,99.95,35.1,1루타,137.98,사직
2018,20180330NCLT0,180330_191536,78813,NC,3,82.85,-8.9,땅볼아웃,137.46,사직
2018,20180330NCLT0,180330_192243,67935,NC,3,102.08,-8.7,병살타,136.13,사직
2018,20180330NCLT0,180330_193435,63963,NC,4,130.35,-2.6,땅볼아웃,136.1,사직
2018,20180330NCLT0,180330_193630,73339,NC,4,144.49,-5.4,땅볼아웃,116.69,사직
2018,20180330NCLT0,180330_194355,76249,LT,4,83.69,-19.4,땅볼아웃,140.48,사직
2018,20180330NCLT0,180330_194913,67944,NC,5,86.47,-7.7,땅볼아웃,141.31,사직
2018,20180330NCLT0,180330_195040,60566,NC,5,119.7,18.8,1루타,127.31,사직
2018,20180330NCLT0,180330_195352,78813,NC,5,151.57,28.9,홈런,126.48,사직
2018,20180330NCLT0,180330_195753,62947,NC,5,117.19,24.1,플라이,132.64,사직
2018,20180330NCLT0,180330_200141,78513,LT,5,136.3,39.6,플라이,145.57,사직
2018,20180330NCLT0,180330_201336,74465,NC,6,143.27,68.4,플라이,123.93,사직
2018,20180330NCLT0,180330_201451,63963,NC,6,133.72,33.6,플라이,136.47,사직
2018,20180330NCLT0,180330_201738,73339,NC,6,158.59,-0.9,땅볼아웃,134.42,사직
2018,20180330NCLT0,180330_202032,68525,LT,6,163.58,-2.4,1루타,136.2,사직
2018,20180330NCLT0,180330_202118,62556,LT,6,157.22,14.6,2루타,142.27,사직
2018,20180330NCLT0,180330_202440,76509,LT,6,154.14,0,1루타,138.64,사직
2018,20180330NCLT0,180330_203322,71564,LT,6,152.33,17.4,플라이,151.01,사직
2018,20180330NCLT0,180330_203956,62931,NC,7,155.7,11,1루타,134.45,사직
2018,20180330NCLT0,180330_204717,78813,NC,7,145.22,20.7,2루타,134.34,사직
2018,20180330NCLT0,180330_205013,62947,NC,7,145.18,31,플라이,136.5,사직
2018,20180330NCLT0,180330_205428,78513,LT,7,100.06,-16.5,땅볼아웃,140.94,사직
2018,20180330NCLT0,180330_205729,68525,LT,7,76.86,-20,땅볼아웃,128.6,사직
2018,20180330NCLT0,180330_210050,67935,NC,8,150.96,7.3,1루타,141.49,사직
2018,20180330NCLT0,180330_210320,74465,NC,8,154.09,3.7,내야안타(1루타),143.34,사직
2018,20180330NCLT0,180330_210510,63963,NC,8,126.14,9,2루타,143.73,사직
2018,20180330NCLT0,180330_210838,73339,NC,8,144.65,-2.1,땅볼아웃,133.52,사직
2018,20180330NCLT0,180330_211036,76720,NC,8,114.64,66.2,파울플라이,143.23,사직
2018,20180330NCLT0,180330_211519,62931,NC,8,141.11,59.8,플라이,134.16,사직
2018,20180330NCLT0,180330_211843,62556,LT,8,153.15,0.4,1루타,140.01,사직
2018,20180330NCLT0,180330_212605,76509,LT,8,117.43,5.6,병살타,143.65,사직
2018,20180330NCLT0,180330_212943,60566,NC,9,92.37,-24.7,땅볼아웃,134.43,사직
2018,20180330NCLT0,180330_213446,62947,NC,9,141.55,0.6,땅볼아웃,137.16,사직
2018,20180330NCLT0,180330_214608,71564,LT,9,157.73,28.4,홈런,144.29,사직
2018,20180330NCLT0,180330_215029,78513,LT,9,99.76,9.7,직선타,135.56,사직
2018,20180330NCLT0,180330_215212,76100,LT,9,163.04,26.7,홈런,137.45,사직
2018,20180330OBKT0,180330_190048,79240,OB,1,132.74,25.3,2루타,126,수원
2018,20180330OBKT0,180330_190610,79215,OB,1,145.49,31.8,플라이,139.51,수원
2018,20180330OBKT0,180330_191433,68050,KT,1,142.05,46.6,플라이,135.62,수원
2018,20180330OBKT0,180330_191654,67025,KT,1,166.23,-0.2,땅볼아웃,135.21,수원
2018,20180330OBKT0,180330_192512,68244,OB,2,144.27,10.7,1루타,124.9,수원
2018,20180330OBKT0,180330_193323,79240,OB,2,130.39,30.4,플라이,139.37,수원
2018,20180330OBKT0,180330_193743,74339,KT,2,134.55,-10.5,땅볼아웃,140.99,수원
2018,20180330OBKT0,180330_193913,74215,KT,2,154.54,9.3,1루타,140.88,수원
2018,20180330OBKT0,180330_194213,73113,KT,2,121.55,45.5,플라이,144.22,수원
2018,20180330OBKT0,180330_194433,76267,OB,3,161.9,7.3,1루타,136.12,수원
2018,20180330OBKT0,180330_194519,79215,OB,3,146.68,14.6,플라이,122.73,수원
2018,20180330OBKT0,180330_194947,76232,OB,3,155.22,25.2,홈런,123.53,수원
2018,20180330OBKT0,180330_195042,75334,OB,3,137.57,53.8,플라이,122.83,수원
2018,20180330OBKT0,180330_195636,78548,KT,3,141.05,-6.5,땅볼아웃,131.35,수원
2018,20180330OBKT0,180330_195746,60558,KT,3,162.27,17.1,1루타,142.08,수원
2018,20180330OBKT0,180330_195940,63450,KT,3,121.47,58.6,플라이,112.77,수원
2018,20180330OBKT0,180330_200220,77248,OB,4,152.94,6.6,1루타,134.83,수원
2018,20180330OBKT0,180330_200308,74206,OB,4,20.81,63.6,희생번트,134.82,수원
2018,20180330OBKT0,180330_200831,76267,OB,4,119.18,49.5,플라이,124.61,수원
2018,20180330OBKT0,180330_201105,68050,KT,4,157.55,47.6,플라이,133.92,수원
2018,20180330OBKT0,180330_201347,76313,KT,4,113.86,52.8,플라이,135.78,수원
2018,20180330OBKT0,180330_201628,74339,KT,4,107.64,23.5,1루타,136.28,수원
2018,20180330OBKT0,180330_202255,79215,OB,5,164.14,12.1,1루타,134.37,수원
2018,20180330OBKT0,180330_202453,78224,OB,5,133.47,-4.8,땅볼아웃,113.74,수원
2018,20180330OBKT0,180330_202605,76232,OB,5,125.73,84.1,파울플라이,137.24,수원
2018,20180330OBKT0,180330_203726,78548,KT,5,145.5,31.7,플라이,141.36,수원
2018,20180330OBKT0,180330_203913,60558,KT,5,121.72,1.4,땅볼아웃,115.07,수원
2018,20180330OBKT0,180330_204854,74206,OB,6,113.03,53.8,플라이,123.98,수원
2018,20180330OBKT0,180330_204941,79240,OB,6,107.24,-16.6,땅볼아웃,134.43,수원
2018,20180330OBKT0,180330_205127,76267,OB,6,127.28,56.7,플라이,106.27,수원
2018,20180330OBKT0,180330_205408,63450,KT,6,105.92,4.7,땅볼아웃,134.28,수원
2018,20180330OBKT0,180330_205459,68050,KT,6,152.49,30.8,홈런,140.72,수원
2018,20180330OBKT0,180330_210232,79215,OB,7,143.85,17.3,플라이,135.04,수원
2018,20180330OBKT0,180330_210333,78224,OB,7,120.49,9.4,직선타,124.06,수원
2018,20180330OBKT0,180330_210410,76232,OB,7,76.87,81.2,파울플라이,135.56,수원
2018,20180330OBKT0,180330_210809,74339,KT,7,145.4,-19.2,땅볼아웃,139.63,수원
2018,20180330OBKT0,180330_211754,78548,KT,7,129.27,-1,땅볼아웃,123.21,수원
2018,20180330OBKT0,180330_211852,60558,KT,7,135.78,18.8,플라이,138.51,수원
2018,20180330OBKT0,180330_212333,61208,OB,8,154.85,-11.8,2루타,144.89,수원
2018,20180330OBKT0,180330_212805,77248,OB,8,150.51,7.7,1루타,144.41,수원
2018,20180330OBKT0,180330_214021,79240,OB,8,132.56,31.1,희생플라이,136.22,수원
2018,20180330OBKT0,180330_214306,76267,OB,8,156.29,10.3,3루타,135.88,수원
2018,20180330OBKT0,180330_214643,79215,OB,8,129.13,48.5,플라이,135.06,수원
2018,20180330OBKT0,180330_214920,63450,KT,8,141.67,26.4,플라이,134.84,수원
2018,20180330OBKT0,180330_215000,68050,KT,8,159.43,-11.3,땅볼아웃,138.6,수원
2018,20180330OBKT0,180330_215448,66209,OB,9,117.87,-2.6,땅볼아웃,136.82,수원
2018,20180330OBKT0,180330_215525,76232,OB,9,115.54,6.4,2루타,132.65,수원
2018,20180330OBKT0,180330_215922,75334,OB,9,156.56,-0.3,땅볼아웃,127.58,수원
2018,20180330OBKT0,180330_220242,61208,OB,9,137.5,24.4,플라이,137.14,수원
2018,20180330OBKT0,180330_220459,76313,KT,9,160.89,16.1,2루타,136.22,수원
2018,20180330OBKT0,180330_221204,74215,KT,9,100.21,67.8,플라이,104.65,수원
2018,20180330OBKT0,180330_221310,73113,KT,9,127.8,81.5,파울플라이,139.75,수원
2018,20180330SKHH0,180330_183132,61869,SK,1,77.74,-4.1,땅볼아웃,135.27,대전
2018,20180330SKHH0,180330_184016,74163,HH,1,100.73,20.9,1루타,145.25,대전
2018,20180330SKHH0,180330_184433,75808,HH,1,133.94,46.3,플라이,131.9,대전
2018,20180330SKHH0,180330_184719,76753,HH,1,161.57,-12.8,땅볼아웃,145.51,대전
2018,20180330SKHH0,180330_185011,67872,SK,2,153.29,26.4,홈런,148.21,대전
2018,20180330SKHH0,180330_185113,66838,SK,2,134.79,65.6,파울플라이,136.12,대전
2018,20180330SKHH0,180330_185859,62700,HH,2,160.82,3.2,1루타,132.1,대전
2018,20180330SKHH0,180330_190457,68730,HH,2,143.64,12.9,2루타,143.9,대전
2018,20180330SKHH0,180330_190656,60100,HH,2,153.79,5.8,직선타,142.41,대전
2018,20180330SKHH0,180330_191425,76802,SK,3,138.65,43.2,플라이,145.96,대전
2018,20180330SKHH0,180330_191830,74163,HH,3,73.15,-43.7,번트아웃,140.05,대전
2018,20180330SKHH0,180330_192020,75808,HH,3,138.06,12.5,1루타,143.96,대전
2018,20180330SKHH0,180330_192216,76753,HH,3,105.54,-14.8,1루타,125.14,대전
2018,20180330SKHH0,180330_193944,66838,SK,4,119.43,2.7,1루타,142.36,대전
2018,20180330SKHH0,180330_194604,73209,SK,4,106.99,-1,땅볼아웃,139.23,대전
2018,20180330SKHH0,180330_195547,68730,HH,4,148.39,11.7,1루타,130.76,대전
2018,20180330SKHH0,180330_200323,61869,SK,5,102.7,20.8,1루타,123.02,대전
2018,20180330SKHH0,180330_200638,62895,SK,5,149.27,33.9,플라이,139.77,대전
2018,20180330SKHH0,180330_201026,67872,SK,5,169.75,8.6,1루타,142.91,대전
2018,20180330SKHH0,180330_201436,66838,SK,5,156.81,30.5,홈런,141.95,대전
2018,20180330SKHH0,180330_202930,74163,HH,5,84.68,-12.5,땅볼아웃,131.71,대전
2018,20180330SKHH0,180330_203030,75808,HH,5,136.63,3,땅볼아웃,142.07,대전
2018,20180330SKHH0,180330_203517,73209,SK,6,143,6.6,1루타,127.73,대전
2018,20180330SKHH0,180330_203738,76802,SK,6,133.51,17.5,직선타,126.72,대전
2018,20180330SKHH0,180330_204344,71752,HH,6,152.82,34.5,홈런,119.11,대전
2018,20180330SKHH0,180330_204440,62700,HH,6,114.38,30.9,플라이,143.77,대전
2018,20180330SKHH0,180330_205303,62895,SK,7,110.23,75.2,플라이,140.8,대전
2018,20180330SKHH0,180330_205953,66838,SK,7,137.48,74.5,파울플라이,139.96,대전
2018,20180330SKHH0,180330_211311,76812,SK,8,127.04,30.6,플라이,127.17,대전
2018,20180330SKHH0,180330_211621,74163,HH,8,145.96,2.9,1루타,128.7,대전
2018,20180330SKHH0,180330_211746,75808,HH,8,147.71,2.3,1루타,130.1,대전
2018,20180330SKHH0,180330_211958,76753,HH,8,134.6,2.1,야수선택,141.8,대전
2018,20180330SKHH0,180330_212240,71752,HH,8,126.59,55,플라이,132.7,대전
2018,20180330SKHH0,180330_212342,62700,HH,8,134.4,-15.2,땅볼아웃,135.27,대전
2018,20180330SKHH0,180330_212509,74729,HH,8,126.56,-39.8,땅볼아웃,143.89,대전
2018,20180330SKHH0,180330_212716,76802,SK,9,144.88,18,직선타,137.92,대전
2018,20180330WOSS0,180330_183259,67341,WO,1,155.93,11.6,직선타,130.1,대구
2018,20180330WOSS0,180330_183636,67394,WO,1,165.89,2.6,1루타,135.64,대구
2018,20180330WOSS0,180330_184446,62415,SS,1,125.85,-4.3,3루타,137.34,대구
2018,20180330WOSS0,180330_184710,79402,SS,1,101.43,64.1,파울플라이,123.01,대구
2018,20180330WOSS0,180330_185605,61353,WO,2,155,8,1루타,124.64,대구
2018,20180330WOSS0,180330_190149,64346,WO,2,133.11,9.8,1루타,127.09,대구
2018,20180330WOSS0,180330_190837,75566,SS,2,153.27,24.4,홈런,120.54,대구
2018,20180330WOSS0,180330_191218,61404,SS,2,107.97,13,직선타,121.85,대구
2018,20180330WOSS0,180330_191659,78168,WO,3,92.68,-22.5,땅볼아웃,131.84,대구
2018,20180330WOSS0,180330_191922,75125,WO,3,160.49,35.5,홈런,131.2,대구
2018,20180330WOSS0,180330_192204,64300,WO,3,110.02,12.2,1루타,124.91,대구
2018,20180330WOSS0,180330_192821,62415,SS,3,126.38,25,플라이,141.85,대구
2018,20180330WOSS0,180330_192919,79402,SS,3,86.17,-19.8,땅볼아웃,143.25,대구
2018,20180330WOSS0,180330_193047,62404,SS,3,94.95,-12.7,땅볼아웃,133.21,대구
2018,20180330WOSS0,180330_193449,64346,WO,4,156.52,14.6,플라이,123.71,대구
2018,20180330WOSS0,180330_194111,74540,SS,4,169.03,-4.5,1루타,145.27,대구
2018,20180330WOSS0,180330_194926,67341,WO,5,116.48,16.6,1루타,127.64,대구
2018,20180330WOSS0,180330_195356,67394,WO,5,123.47,46.3,1루타,125.07,대구
2018,20180330WOSS0,180330_195519,75125,WO,5,158.23,32.9,홈런,125.44,대구
2018,20180330WOSS0,180330_195803,61353,WO,5,116.86,0.4,땅볼아웃,122.25,대구
2018,20180330WOSS0,180330_195914,77564,WO,5,136.88,38.7,플라이,121.99,대구
2018,20180330WOSS0,180330_201137,64346,WO,6,122.89,6.9,1루타,119.46,대구
2018,20180330WOSS0,180330_201452,67341,WO,6,146.19,-0.4,1루타,124.88,대구
2018,20180330WOSS0,180330_201841,67394,WO,6,141.42,19.1,희생플라이,117.51,대구
2018,20180330WOSS0,180330_202014,75125,WO,6,117.62,7.5,1루타,117.83,대구
2018,20180330WOSS0,180330_202658,67450,SS,6,161.79,-2.8,땅볼아웃,141.88,대구
2018,20180330WOSS0,180330_202835,74540,SS,6,139.95,0.4,1루타,142.58,대구
2018,20180330WOSS0,180330_202913,75566,SS,6,113.85,0.3,내야안타(1루타),143.4,대구
2018,20180330WOSS0,180330_203547,61353,WO,7,83.97,45,플라이,139.72,대구
2018,20180330WOSS0,180330_203704,77564,WO,7,135.06,8.2,2루타,127.38,대구
2018,20180330WOSS0,180330_204505,61404,SS,7,153.92,1.7,1루타,146.22,대구
2018,20180330WOSS0,180330_204818,64610,SS,7,142.8,-0.2,1루타,140.89,대구
2018,20180330WOSS0,180330_205259,62415,SS,7,125.14,-2.2,1루타,135.31,대구
2018,20180330WOSS0,180330_205436,79465,SS,7,91.6,-22.2,땅볼아웃,146.87,대구
2018,20180330WOSS0,180330_205939,62404,SS,7,137.57,2.6,1루타,133.66,대구
2018,20180330WOSS0,180330_210214,67450,SS,7,163.64,30.4,홈런,120.37,대구
2018,20180330WOSS0,180330_210816,75566,SS,7,156.97,12.2,2루타,140.94,대구
2018,20180330WOSS0,180330_211758,61404,SS,7,119.58,44.6,플라이,130.3,대구
2018,20180330WOSS0,180330_212116,67341,WO,8,110.4,1.3,1루타,137.49,대구
2018,20180330WOSS0,180330_214029,64610,SS,8,117.89,28.2,플라이,129.68,대구
2018,20180330WOSS0,180330_214251,62415,SS,8,130.44,-5.6,땅볼아웃,141.14,대구
2018,20180330WOSS0,180330_214943,62404,SS,8,138.34,40.4,파울플라이,142.62,대구
